kl_loss_gex,kl_loss_pex,recons_loss_gex,recons_loss_pex,cosine_loss_gex,cosine_loss_pex,adj_loss,spatial_loss,mutual_info_loss,oracle,oracle_self
3.6076799100198675e-12,3.2056883189635066e-12,0.0010430661495774984,0.00038695926195941865,0.001119595835916698,0.001119595835916698,5.534792308026226e-06,0.1545408070087433,0.001354556530714035,0.1339803066645505,0.08048336337208398
3.942591045302812e-12,3.478011064914077e-12,0.0010189362801611423,0.0003389247867744416,0.0011333482107147574,0.0011333482107147574,5.680126832885435e-06,0.1492486298084259,0.0019306933972984552,0.13883649433452205,0.07790473234902325
4.365369610931369e-12,3.721157063041325e-12,0.0009948587976396084,0.00029760607867501676,0.001151067204773426,0.0011510670883581042,5.701719601347577e-06,0.14448674023151398,0.0014134029624983668,0.13054692466949805,0.07268831302743073
4.751820898568626e-12,3.9348043053000215e-12,0.0009705834672786295,0.0002604835608508438,0.0011700079776346684,0.0011700078612193465,5.791905550722731e-06,0.1482660472393036,0.0014185005566105247,0.11117180232618727,0.06353890345653466
5.1434980406772635e-12,4.131377965427285e-12,0.0009491019300185144,0.00022910362167749554,0.0011713391868397593,0.0011713393032550812,5.7775373534241226e-06,0.137643963098526,0.0015794998034834862,0.09308412324580789,0.05060203108725282
5.472989682980822e-12,4.354347611645881e-12,0.0009258876671083272,0.00020335704903118312,0.00118039280641824,0.001180392922833562,5.728625637857476e-06,0.1347292959690094,0.001459625200368464,0.08864395794338852,0.04489561919787546
5.791111080261091e-12,4.60000917565373e-12,0.0009088707156479359,0.00018145157082471997,0.0011834680335596204,0.0011834680335596204,5.835428055434022e-06,0.13062512874603271,0.0012895764084532857,0.096497402449493,0.04909576892937654
6.126564967151582e-12,4.8632395853454025e-12,0.0008909283787943423,0.00016322510782629251,0.0011925232829526067,0.0011925232829526067,5.915473593631759e-06,0.1474379450082779,0.001313885790295899,0.10976514487684748,0.05735729998942948
6.481337602032289e-12,5.149055661013424e-12,0.0008749499102123082,0.00014668153016828,0.0011868479195982218,0.0011868479195982218,5.981630238238722e-06,0.14252308011054993,0.0014014157932251692,0.1248636182875131,0.06725548383625761
6.859320837021565e-12,5.439365537845964e-12,0.0008590352372266352,0.00013442787167150527,0.0011970431078225374,0.0011970432242378592,5.976597094559111e-06,0.12202741205692291,0.0013736331602558494,0.14166029280164563,0.0789451917981728
7.29835983315219e-12,5.7332771342955e-12,0.0008438507793471217,0.0001233025686815381,0.001198131823912263,0.001198131823912263,6.0338620642141905e-06,0.1259038895368576,0.0012675750767812133,0.15993128732467402,0.09223171068964768
7.753778522023858e-12,6.0426164939786364e-12,0.0008323928341269493,0.00011398246715543792,0.0012062069727107882,0.0012062069727107882,6.107685294409748e-06,0.12417852878570557,0.0012225998798385262,0.1777213152166542,0.10520794860778246
8.208853735647281e-12,6.372324109354954e-12,0.0008238059235736728,0.00010627604206092656,0.0012079389998689294,0.0012079388834536076,6.132311682449654e-06,0.1299218088388443,0.0012617710744962096,0.19590087986672197,0.12012057067165403
8.669583280440651e-12,6.720733778525778e-12,0.0008106095483526587,0.0001010956329992041,0.0012087553041055799,0.0012087553041055799,6.107822628109716e-06,0.13255317509174347,0.0012800603872165084,0.21169422249850886,0.13415796293092702
9.134103196029031e-12,7.092748263715087e-12,0.0008022674592211843,9.665534889791161e-05,0.001207247143611312,0.001207247143611312,6.169718744786223e-06,0.13676221668720245,0.001226142281666398,0.22898710534134045,0.15042229830412668
9.605309603255563e-12,7.478470100130696e-12,0.0007926214020699263,9.083089389605448e-05,0.0012015332467854023,0.0012015332467854023,6.284340997808613e-06,0.13457894325256348,0.0011618284042924643,0.2468478859379445,0.16676900917315843
1.0094966529372584e-11,7.875886574859603e-12,0.0007788647199049592,8.838545181788504e-05,0.0012063885806128383,0.00120638869702816,6.335361831588671e-06,0.12273648381233215,0.0011660290183499455,0.2629286677163668,0.18170574731712144
1.0615538829916726e-11,8.273245803713802e-12,0.0007726154872216284,8.498231181874871e-05,0.0012092201504856348,0.0012092201504856348,6.30457179795485e-06,0.13332870602607727,0.0012031575897708535,0.2801305631116527,0.19896208898194576
1.1171474335880394e-11,8.683206063897497e-12,0.0007606997969560325,8.303474896820262e-05,0.0012105784844607115,0.0012105784844607115,6.423802460631123e-06,0.1381782442331314,0.0011932066408917308,0.2959364638086485,0.21607930191527105
1.1708937638910122e-11,9.103879976268825e-12,0.0007541561499238014,8.033939957385883e-05,0.0012128402013331652,0.0012128402013331652,6.447243777074618e-06,0.12964607775211334,0.00114533887244761,0.30778906713389814,0.2298152966920213
1.2267810899080356e-11,9.537218237376521e-12,0.0007448961259797215,7.806510984664783e-05,0.0012134615099057555,0.0012134615099057555,6.372014013322769e-06,0.12756001949310303,0.0011010816087946296,0.3192202721437962,0.24489900601950365
1.2882652410117768e-11,9.980632639794429e-12,0.000737985479645431,7.630903564859182e-05,0.0012083095498383045,0.0012083094334229827,6.3774459704291075e-06,0.13286495208740234,0.001105019822716713,0.33034243874101193,0.26065948533353994
1.3554201164223123e-11,1.0431135122335178e-11,0.0007287070620805025,7.45548095437698e-05,0.001211061840876937,0.001211061840876937,6.413364644686226e-06,0.1267569661140442,0.0011225551133975387,0.34088116770983395,0.27758855712129016
1.4229029413059813e-11,1.089770201162521e-11,0.0007236620876938105,7.303978782147169e-05,0.0012112532276660204,0.0012112532276660204,6.4693240346969105e-06,0.1364525556564331,0.001105626579374075,0.3517665962589612,0.29447849760129546
1.494100503041107e-11,1.139148584489158e-11,0.0007185021531768143,7.147758879000321e-05,0.001202001003548503,0.0012020011199638247,6.48558534521726e-06,0.12204527854919434,0.0010773325338959694,0.36193963288616116,0.3110804545583414
1.5732977420856997e-11,1.1902155476473109e-11,0.0007114282343536615,6.95198614266701e-05,0.0012073316611349583,0.0012073316611349583,6.4764694798213895e-06,0.11635230481624603,0.0010528018465265632,0.3737271603149417,0.32940430873371884
1.6558811613553992e-11,1.2459495241090579e-11,0.0007044296944513917,6.692329043289647e-05,0.0012038208078593016,0.0012038209242746234,6.511083938676165e-06,0.1292818933725357,0.0010504736565053463,0.38367568700137844,0.3472736047144022
1.7415463168801715e-11,1.3019240199807491e-11,0.0007004725048318505,6.579239561688155e-05,0.0012060923036187887,0.0012060923036187887,6.460044460254721e-06,0.11422761529684067,0.0010475792223587632,0.3917559072012368,0.36290130316773744
1.8307631452496587e-11,1.3615215725681917e-11,0.0006947682704776525,6.431403016904369e-05,0.0012032316299155354,0.0012032315135002136,6.62218462821329e-06,0.12132958322763443,0.0010353311663493514,0.3985300109729476,0.376814804399156
1.9221053568219126e-11,1.425765235041343e-11,0.0006871395744383335,6.23189625912346e-05,0.001203854801133275,0.001203854801133275,6.600323558814125e-06,0.1124236136674881,0.0010194863425567746,0.4059829546544954,0.3908196646498278
2.0162829739156507e-11,1.494517010147689e-11,0.0006868001655675471,6.153606955194846e-05,0.0012033084640279412,0.0012033084640279412,6.529883194161812e-06,0.1133519858121872,0.0010219844989478588,0.4131403971124872,0.40417869428739156
2.1176175396542263e-11,1.5673039255315047e-11,0.0006808763719163835,5.9492540458450094e-05,0.0012036829721182585,0.0012036829721182585,6.552908871526597e-06,0.10768886655569077,0.0010168451117351651,0.4180864076320432,0.41556515876103306
2.2223741943938613e-11,1.6424465953956968e-11,0.0006711979513056576,5.7886696595232934e-05,0.001204641885124147,0.001204641885124147,6.62745287627331e-06,0.11801666021347046,0.000999737880192697,0.42285480810460135,0.42610260513357534
2.3325520334682714e-11,1.7205344787774024e-11,0.0006684266845695674,5.7110799389192834e-05,0.0011945103760808706,0.0011945103760808706,6.551168098667404e-06,0.11291605979204178,0.000982503523118794,0.4279101455280828,0.4360201313159974
2.443705827970266e-11,1.8012013755508427e-11,0.0006668458227068186,5.5691674788249657e-05,0.0011928209569305182,0.0011928209569305182,6.713088168908143e-06,0.110490582883358,0.0009903525933623314,0.43675820149036404,0.44856447859104664
2.556974944278867e-11,1.884209108182766e-11,0.0006551868282258511,5.4639367590425536e-05,0.0011942376149818301,0.0011942376149818301,6.761355052731233e-06,0.1106475293636322,0.0009873384842649102,0.44434957024231164,0.45946368690779077
2.6760043833617964e-11,1.9712049700859602e-11,0.0006543887429870665,5.38570893695578e-05,0.001188210560940206,0.001188210560940206,6.797162313887384e-06,0.1071358397603035,0.0009570156689733267,0.4518913305436481,0.46930964222597693
2.7996608503721987e-11,2.064512970301191e-11,0.0006488754297606647,5.338061964721419e-05,0.0011877521174028516,0.0011877521174028516,6.775356723665027e-06,0.11144238710403442,0.0009448325145058334,0.4574987769288078,0.4775880276239215
2.926129130664812e-11,2.1647636808119763e-11,0.0006451021763496101,5.193788092583418e-05,0.0011744820512831211,0.0011744820512831211,6.829461653978797e-06,0.1093267947435379,0.000951068417634815,0.46338348926433576,0.48440821988334154
3.057891093116716e-11,2.2667392268749254e-11,0.0006402903236448765,5.09381752635818e-05,0.0011888424633070827,0.0011888424633070827,6.8639278651971836e-06,0.11667204648256302,0.0009344795253127813,0.46803560689633067,0.4898237176435725
3.195118475352032e-11,2.3731704101859208e-11,0.0006371153285726905,5.0081122026313096e-05,0.0011728747049346566,0.0011728747049346566,6.892083547427319e-06,0.10603456944227219,0.0009170066914521158,0.47225417404929904,0.4946965137133812
3.343168797353968e-11,2.484369307498291e-11,0.0006312744808383286,4.884394002147019e-05,0.0011757006868720055,0.0011757006868720055,6.873262918816181e-06,0.10851802676916122,0.0009032083908095956,0.47515511674223593,0.4986594736807568
3.504812065568963e-11,2.602392433492806e-11,0.0006289703887887299,4.84661286463961e-05,0.0011713034473359585,0.0011713034473359585,6.92513094691094e-06,0.10552890598773956,0.0009053027024492621,0.47804587744110766,0.5023423378112977
3.6735798430997946e-11,2.723785780256449e-11,0.0006235749460756779,4.7763180191395804e-05,0.0011710154358297586,0.0011710154358297586,6.91153672960354e-06,0.10269445180892944,0.0008909898460842669,0.4788490408742761,0.5039352111842675
3.8511249744743736e-11,2.8540161553514132e-11,0.0006199618801474571,4.682628423324786e-05,0.0011762605281546712,0.0011762605281546712,6.939557806617813e-06,0.10999070107936859,0.0008660537423565984,0.48037297785459515,0.5062342878954895
